pair,stratum,totals,rate,excess_rate,lam
T / NK -> Fibroblast / CAF,4,94797,0.00582773223512957,0.0001247740161603719,0.015139385103069954
T / NK -> Fibroblast / CAF,5,80423,0.00582773223512957,0.0001247740161603719,0.015139385103069954
T / NK -> Fibroblast / CAF,6,71199,0.00582773223512957,0.0001247740161603719,0.015139385103069954
T / NK -> Fibroblast / CAF,7,56923,0.00582773223512957,0.0001247740161603719,0.015139385103069954
T / NK -> Fibroblast / CAF,8,38112,0.00582773223512957,0.0001247740161603719,0.015139385103069954
T / NK -> Fibroblast / CAF,9,20325,0.00582773223512957,0.0001247740161603719,0.015139385103069954
T / NK -> Fibroblast / CAF,10,9601,0.00582773223512957,0.0001247740161603719,0.015139385103069954
T / NK -> Fibroblast / CAF,11,2912,0.00582773223512957,0.0001247740161603719,0.015139385103069954
T / NK -> Fibroblast / CAF,12,1608,0.006218905472636816,0.0005159472536676183,0.06260216995905434
T / NK -> Fibroblast / CAF,13,312,0.016025641025641024,0.010322682806671826,0.6
B / plasma -> Myeloid,0,4948956,0.0022697302407769355,0.0,0.0
B / plasma -> Myeloid,1,2385276,0.0022697302407769355,0.0,0.0
B / plasma -> Myeloid,2,1057963,0.0022697302407769355,0.0,0.0
B / plasma -> Myeloid,3,449349,0.0022697302407769355,0.0,0.0
B / plasma -> Myeloid,4,163794,0.0022697302407769355,0.0,0.0
B / plasma -> Myeloid,5,66274,0.0022697302407769355,0.0,0.0
B / plasma -> Myeloid,6,24472,0.0022697302407769355,0.0,0.0
B / plasma -> Myeloid,7,9189,0.0022697302407769355,0.0,0.0
B / plasma -> Myeloid,8,3080,0.0022697302407769355,0.0,0.0
B / plasma -> Myeloid,9,659,0.0022697302407769355,0.0,0.0
Endothelial -> Myeloid,0,6276132,0.0058232669536112235,0.0,0.0
Endothelial -> Myeloid,1,2204958,0.0058232669536112235,0.0,0.0
Endothelial -> Myeloid,2,502527,0.0058232669536112235,0.0,0.0
Endothelial -> Myeloid,3,93841,0.006060761924356205,0.00023749497074498135,0.007326243975128875
Endothelial -> Myeloid,4,22811,0.006060761924356205,0.00023749497074498135,0.007326243975128875
Endothelial -> Myeloid,5,6138,0.006816720257234727,0.0009934533036235031,0.030646043819003137
Endothelial -> Myeloid,6,1637,0.006816720257234727,0.0009934533036235031,0.030646043819003137
Endothelial -> Myeloid,7,664,0.007231404958677686,0.0014081380050664626,0.04343823594835499
Endothelial -> Myeloid,8,49,0.007231404958677686,0.0014081380050664626,0.04343823594835499
Endothelial -> Myeloid,9,255,0.007231404958677686,0.0014081380050664626,0.04343823594835499
Epithelial -> Myeloid,0,2445973,0.0024726356341627648,0.0,0.0
Epithelial -> Myeloid,1,2400227,0.0025080551444994163,3.5419510336651486e-05,0.0009263988224077198
Epithelial -> Myeloid,2,1634772,0.0025080551444994163,3.5419510336651486e-05,0.0009263988224077198
Epithelial -> Myeloid,3,921418,0.0025988887397313198,0.00012625310556855498,0.0033021554282470686
Epithelial -> Myeloid,4,534008,0.0025988887397313198,0.00012625310556855498,0.0033021554282470686
Epithelial -> Myeloid,5,344636,0.0025988887397313198,0.00012625310556855498,0.0033021554282470686
Epithelial -> Myeloid,6,239272,0.0025988887397313198,0.00012625310556855498,0.0033021554282470686
Epithelial -> Myeloid,7,178087,0.0025988887397313198,0.00012625310556855498,0.0033021554282470686
Epithelial -> Myeloid,8,130606,0.0025988887397313198,0.00012625310556855498,0.0033021554282470686
Epithelial -> Myeloid,9,95325,0.0025988887397313198,0.00012625310556855498,0.0033021554282470686
Epithelial -> Myeloid,10,68799,0.0026098068093216666,0.00013717117515890187,0.0035877180098674195
Epithelial -> Myeloid,11,52665,0.0026098068093216666,0.00013717117515890187,0.0035877180098674195
Epithelial -> Myeloid,12,30061,0.0026098068093216666,0.00013717117515890187,0.0035877180098674195
Epithelial -> Myeloid,13,19616,0.0026098068093216666,0.00013717117515890187,0.0035877180098674195
Epithelial -> Myeloid,14,9079,0.0026098068093216666,0.00013717117515890187,0.0035877180098674195
Epithelial -> Myeloid,15,4468,0.0026098068093216666,0.00013717117515890187,0.0035877180098674195
Fibroblast / CAF -> Myeloid,0,7073423,0.011753573906155479,0.0,0.0
Fibroblast / CAF -> Myeloid,1,1728546,0.011764801168149416,1.1227261993937768e-05,0.0003009760530850282
Fibroblast / CAF -> Myeloid,2,269278,0.011950577940484146,0.00019700403432866727,0.005281207183557806
Fibroblast / CAF -> Myeloid,3,34473,0.011950577940484146,0.00019700403432866727,0.005281207183557806
